"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2013","0.0800","0.1500","0.1500","0.0800","","-50.00%"
"01/22/2013","0.1600","0.1600","0.1600","0.0500","","0.00%"
"01/18/2013","0.1600","0.1600","0.1600","0.0700","","0.00%"
"01/17/2013","0.1600","0.1600","0.1600","0.1000","","0.00%"
"01/16/2013","0.1600","0.1600","0.1600","0.1100","","-5.88%"
"01/15/2013","0.1700","0.1700","0.1700","0.1000","","6.25%"
"01/14/2013","0.1600","0.1600","0.2800","0.1200","","0.00%"
"01/11/2013","0.1600","0.1600","0.1600","0.0500","","0.00%"
"01/10/2013","0.1600","0.1600","0.1600","0.0600","","-5.88%"
"01/09/2013","0.1700","0.1700","0.1700","0.1100","","0.00%"
"01/08/2013","0.1700","0.1700","0.1700","0.1000","","0.00%"
"01/07/2013","0.1700","0.1700","0.1700","0.0900","","0.00%"
"01/04/2013","0.1700","0.1700","0.1700","0.0800","","0.00%"
"01/03/2013","0.1700","0.1700","0.2500","0.1300","","0.00%"
"01/02/2013","0.1700","0.1700","0.1700","0.1300","","466.67%"
"12/31/2012","0.0300","0.0700","0.0700","0.0300","","-83.33%"
"12/28/2012","0.1800","0.1800","0.1800","0.0700","","0.00%"
"12/27/2012","0.1800","0.1800","0.1800","0.1000","","0.00%"
"12/26/2012","0.1800","0.1800","0.1800","0.1000","","0.00%"
"12/24/2012","0.1800","0.1800","0.1800","0.1400","","0.00%"
"12/21/2012","0.1800","0.1800","0.1800","0.1000","","0.00%"
"12/20/2012","0.1800","0.1800","0.1800","0.1400","","0.00%"
"12/19/2012","0.1800","0.1800","0.1800","0.1300","","5.88%"
"12/18/2012","0.1700","0.1800","0.1800","0.1300","","0.00%"
"12/17/2012","0.1700","0.1800","0.1800","0.1300","","0.00%"
"12/14/2012","0.1700","0.1800","0.1800","0.1400","","0.00%"
"12/13/2012","0.1700","0.1800","0.1800","0.1400","","0.00%"
"12/12/2012","0.1700","0.1800","0.1800","0.1400","","-5.56%"
"12/11/2012","0.1800","0.1800","0.1800","0.1400","","-33.33%"
"12/10/2012","0.2700","0.1700","0.1700","0.1400","","0.00%"
"12/07/2012","0.2700","0.1700","0.1800","0.1600","","58.82%"
"12/06/2012","0.1700","0.1700","0.1800","0.1400","","0.00%"
"12/05/2012","0.1700","0.1700","0.2500","0.0700","","0.00%"
"12/04/2012","0.1700","0.1700","0.2100","0.1300","","0.00%"
"12/03/2012","0.1700","0.1700","0.1800","0.1400","","0.00%"
"11/30/2012","0.1700","0.1800","0.2400","0.1400","","0.00%"
"11/29/2012","0.1700","0.1700","0.1700","0.1200","","0.00%"
"11/28/2012","0.1700","0.1700","0.1700","0.1300","","-5.56%"
"11/27/2012","0.1800","0.1800","0.1800","0.1200","","5.88%"
"11/26/2012","0.1700","0.1700","0.1800","0.1200","","0.00%"
"11/23/2012","0.1700","0.1700","0.1800","0.1500","","0.00%"
"11/21/2012","0.1700","0.1700","0.2100","0.1400","","41.67%"
"11/20/2012","0.1200","0.1700","0.1800","0.1200","","-29.41%"
"11/19/2012","0.1700","0.1700","0.2100","0.0900","","0.00%"
"11/16/2012","0.1700","0.1700","0.1800","0.1000","","0.00%"
"11/15/2012","0.1700","0.1700","0.1800","0.0700","","0.00%"
"11/14/2012","0.1700","0.1700","0.1800","0.1000","","0.00%"
"11/13/2012","0.1700","0.1700","0.1800","0.1000","","0.00%"
"11/09/2012","0.1700","0.1700","0.1800","0.0700","","0.00%"
"11/08/2012","0.1700","0.1700","0.1800","0.1000","","0.00%"
"11/07/2012","0.1700","0.1700","0.1800","0.1100","","0.00%"
"11/06/2012","0.1700","0.1700","0.1700","0.0700","","0.00%"
"11/05/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"11/02/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"11/01/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"10/31/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"10/29/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"10/26/2012","0.1700","0.1700","0.1700","0.1600","","0.00%"
"10/25/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/24/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/23/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/22/2012","0.1700","0.1600","0.2100","0.0700","","0.00%"
"10/19/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"10/18/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/17/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/16/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"10/15/2012","0.1700","0.1700","0.1700","0.1700","","6.25%"
"10/12/2012","0.1600","0.1700","0.1700","0.1500","","-5.88%"
"10/11/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/10/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/09/2012","0.1700","0.1600","0.1600","0.1600","","0.00%"
"10/05/2012","0.1700","0.1700","0.1700","0.1000","","0.00%"
"10/04/2012","0.1700","0.1700","0.1700","0.1000","","0.00%"
"10/03/2012","0.1700","0.1700","0.1700","0.1200","","0.00%"
"10/02/2012","0.1700","0.1700","0.2100","0.1000","","6.25%"
"10/01/2012","0.1600","0.1600","0.1700","0.1000","","100.00%"
"09/28/2012","0.0800","0.0800","0.0800","0.0500","","-50.00%"
"09/27/2012","0.1600","0.1600","0.1600","0.0900","","-5.88%"
"09/26/2012","0.1700","0.1700","0.1700","0.1000","","0.00%"
"09/25/2012","0.1700","0.1700","0.1700","0.0600","","6.25%"
"09/24/2012","0.1600","0.1600","0.1600","0.1600","","-5.88%"
"09/21/2012","0.1700","0.1600","0.2100","0.1300","","6.25%"
"09/20/2012","0.1600","0.1600","0.2800","0.1000","","0.00%"
"09/19/2012","0.1600","0.1600","0.1600","0.1600","","0.00%"
"09/18/2012","0.1600","0.1600","0.1700","0.1000","","0.00%"
"09/17/2012","0.1600","0.1600","0.1600","0.1600","","-5.88%"
"09/14/2012","0.1700","0.1700","0.2300","0.0700","","6.25%"
"09/13/2012","0.1600","0.1600","0.1700","0.1200","","0.00%"
"09/12/2012","0.1600","0.1600","0.2000","0.1000","","14.29%"
"09/11/2012","0.1400","0.1600","0.1700","0.1000","","-22.22%"
"09/10/2012","0.1800","0.1600","0.1600","0.1600","","5.88%"
"09/07/2012","0.1700","0.1700","0.1600","0.1600","","6.25%"
"09/06/2012","0.1600","0.1600","0.1600","0.1600","","-5.88%"
"09/05/2012","0.1700","0.1500","0.1500","0.1500","","13.33%"
"09/04/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/31/2012","0.1500","0.1500","0.1500","0.0700","","0.00%"
"08/30/2012","0.1500","0.1500","0.1500","0.1000","","0.00%"
"08/29/2012","0.1500","0.1500","0.1500","0.1000","","15.38%"
"08/28/2012","0.1300","0.1300","0.1300","0.1300","","-13.33%"
"08/27/2012","0.1500","0.1500","0.2500","0.1000","","0.00%"
"08/24/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/23/2012","0.1500","0.1500","0.1500","0.1000","","0.00%"
"08/22/2012","0.1500","0.1500","0.1500","0.1000","","0.00%"
"08/21/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/20/2012","0.1500","0.1500","0.2800","0.1000","","0.00%"
"08/17/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/16/2012","0.1500","0.1500","0.1500","0.1500","","25.00%"
"08/15/2012","0.1200","0.1200","0.1200","0.1200","","-14.29%"
"08/14/2012","0.1400","0.1400","0.1400","0.1400","","0.00%"
"08/13/2012","0.1400","0.1400","0.1900","0.0500","","0.00%"
"08/10/2012","0.1400","0.1500","0.1400","0.1400","","-6.67%"
"08/09/2012","0.1500","0.1500","0.1500","0.1500","","50.00%"
"08/08/2012","0.1000","0.1000","0.1000","0.1000","","-28.57%"
"08/07/2012","0.1400","0.1400","0.1400","0.1400","","-6.67%"
"08/06/2012","0.1500","0.1500","0.2300","0.1000","","0.00%"
"08/03/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/02/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"08/01/2012","0.1500","0.1500","0.1500","0.1500","","0.00%"
"07/31/2012","0.1500","0.1500","0.1500","0.1500","","7.14%"
"07/30/2012","0.1400","0.1500","0.2800","0.0800","","-12.50%"
"07/27/2012","0.1600","0.1600","0.2300","0.1000","","0.00%"
"07/26/2012","0.1600","0.1600","0.1600","0.1600","","-5.88%"
"07/25/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"07/24/2012","0.1700","0.1700","0.1700","0.1700","","21.43%"
"07/23/2012","0.1400","0.1400","0.1400","0.1400","","0.00%"
"07/20/2012","0.1400","0.1400","0.2300","0.1000","","40.00%"
"07/19/2012","0.1000","0.1000","0.1000","0.1000","","-41.18%"
"07/18/2012","0.1700","0.1700","0.1700","0.1700","","70.00%"
"07/17/2012","0.1000","0.1000","0.1000","0.1000","","-44.44%"
"07/16/2012","0.1800","0.1800","0.2800","0.1500","","0.00%"
"07/13/2012","0.1800","0.1800","0.1800","0.1800","","0.00%"
"07/12/2012","0.1800","0.1800","0.1800","0.1800","","0.00%"
"07/11/2012","0.1800","0.1800","0.1800","0.1800","","5.88%"
"07/10/2012","0.1700","0.1700","0.1700","0.1700","","0.00%"
"07/09/2012","0.1700","0.1700","0.2800","0.1000","","-5.56%"
"07/06/2012","0.1800","0.1800","0.1800","0.1000","","0.00%"
"07/05/2012","0.1800","0.1800","0.1800","0.1800","","0.00%"
"07/03/2012","0.1800","0.1800","0.2100","0.1400","","-5.26%"
"07/02/2012","0.1900","0.1900","0.2000","0.1500","","90.00%"
"06/29/2012","0.1000","0.1000","0.1000","0.1000","","-41.18%"
"06/28/2012","0.1700","0.1700","0.2000","0.1000","","0.00%"
"06/27/2012","0.1700","0.1700","0.2000","0.1300","","0.00%"
"06/26/2012","0.1700","0.1700","0.2000","0.1300","","-5.56%"
"06/25/2012","0.1800","0.1800","0.2100","0.1500","","-35.71%"
"06/22/2012","0.2800","0.1800","0.2800","0.1500","","64.71%"
"06/21/2012","0.1700","0.1700","0.2000","0.1400","","0.00%"
"06/20/2012","0.1700","0.1700","0.2000","0.1400","","0.00%"
"06/19/2012","0.1700","0.1700","0.2000","0.1300","","-10.53%"
"06/18/2012","0.1900","0.1900","0.2100","0.1500","","-5.00%"
"06/15/2012","0.2000","0.1900","0.2000","0.1900","","11.11%"
"06/14/2012","0.1800","0.1800","0.2000","0.1800","","0.00%"
"06/13/2012","0.1800","0.1800","0.2000","0.1000","","5.88%"
"06/12/2012","0.1700","0.1700","0.2000","0.0700","","0.00%"
"06/11/2012","0.1700","0.1700","0.2500","0.1400","","0.00%"
"06/08/2012","0.1700","0.1700","0.2800","0.1400","","6.25%"
"06/07/2012","0.1600","0.1600","0.2500","0.1200","","0.00%"
"06/06/2012","0.1600","0.1600","0.1600","0.1400","","-5.88%"
"06/05/2012","0.1700","0.1700","0.2500","0.1400","","0.00%"
"06/04/2012","0.1700","0.1700","0.1700","0.1400","","0.00%"
"06/01/2012","0.1700","0.1700","0.2000","0.1500","","0.00%"
"05/31/2012","0.1700","0.1700","0.2000","0.1400","","6.25%"
"05/30/2012","0.1600","0.1600","0.1600","0.1200","","0.00%"
"05/29/2012","0.1600","0.1600","0.2800","0.1400","","-5.88%"
"05/25/2012","0.1700","0.1700","0.1700","0.0700","","13.33%"
"05/24/2012","0.1500","0.1500","0.2100","0.1200","","0.00%"
"05/23/2012","0.1500","0.1500","0.1500","0.1200","","-11.76%"
"05/22/2012","0.1700","0.1700","0.1700","0.1400","","0.00%"
"05/21/2012","0.1700","0.1700","0.2500","0.1500","","13.33%"
"05/18/2012","0.1500","0.1700","0.2500","0.1400","","-11.76%"
"05/17/2012","0.1700","0.1700","0.1700","0.1000","","0.00%"
"05/16/2012","0.1700","0.1700","0.2000","0.1400","","0.00%"
"05/15/2012","0.1700","0.1700","0.1700","0.0600","","0.00%"
"05/14/2012","0.1700","0.1700","0.2000","0.0700","","6.25%"
"05/11/2012","0.1600","0.1600","0.1900","0.0800","","45.45%"
"05/10/2012","0.1100","0.1600","0.1600","0.1100","","-31.25%"
"05/09/2012","0.1600","0.1600","0.2800","0.0700","","0.00%"
"05/08/2012","0.1600","0.1600","0.1600","0.1300","","6.67%"
"05/07/2012","0.1500","0.1500","0.1800","0.1300","","-6.25%"
"05/04/2012","0.1600","0.1600","0.2100","0.0900","","0.00%"
"05/03/2012","0.1600","0.1600","0.2500","0.0800","","6.67%"
"05/02/2012","0.1500","0.1500","0.5000","0.1200","","-6.25%"
"05/01/2012","0.1600","0.1600","0.1900","0.1200","","0.00%"
"04/30/2012","0.1600","0.1600","0.1600","0.1400","","14.29%"
"04/27/2012","0.1400","0.1400","0.1500","0.0700","","0.00%"
"04/26/2012","0.1400","0.1400","0.1800","0.1000","","-6.67%"
"04/25/2012","0.1500","0.1500","0.1600","0.1000","","15.38%"
"04/24/2012","0.1300","0.1300","0.1300","0.1000","","0.00%"
"04/23/2012","0.1300","0.1300","0.2800","0.1000","","0.00%"
"04/20/2012","0.1300","0.1300","0.1300","0.0800","","-13.33%"
"04/19/2012","0.1500","0.1500","0.2800","0.1000","","-6.25%"
"04/18/2012","0.1600","0.1600","0.1700","0.1000","","60.00%"
"04/17/2012","0.1000","0.1600","0.2800","0.1000","","-41.18%"
"04/16/2012","0.1700","0.1700","0.1700","0.1100","","0.00%"
"04/13/2012","0.1700","0.1700","0.1700","0.1200","","70.00%"
"04/12/2012","0.1000","0.1600","0.1700","0.1000","","-37.50%"
"04/11/2012","0.1600","0.1600","0.1600","0.1100","","14.29%"
"04/10/2012","0.1400","0.1700","0.1700","0.1100","","-17.65%"
"04/09/2012","0.1700","0.1700","0.1800","0.1100","","54.55%"
"04/06/2012","0.1100","0.1100","0.1300","0.0800","","-35.29%"
"04/05/2012","0.1700","0.1700","0.1700","0.0700","","6.25%"
"04/04/2012","0.1600","0.1700","0.1700","0.1100","","0.00%"
"04/03/2012","0.1600","0.1600","0.1600","0.1100","","0.00%"
"04/02/2012","0.1600","0.1600","0.1600","0.0600","","60.00%"
"03/30/2012","0.1000","0.1000","0.1500","0.0300","","-33.33%"
"03/29/2012","0.1500","0.1500","0.1500","0.0800","","0.00%"
"03/28/2012","0.1500","0.1500","0.2100","0.1000","","0.00%"
"03/27/2012","0.1500","0.1500","0.1500","0.0800","","0.00%"
"03/26/2012","0.1500","0.1500","0.1500","0.0500","","0.00%"
"03/23/2012","0.1500","0.1500","0.2100","0.1200","","0.00%"
"03/22/2012","0.1500","0.1500","0.1800","0.1100","","15.38%"
"03/21/2012","0.1300","0.1500","0.1300","0.0500","","0.00%"
"03/20/2012","0.1300","0.1400","0.1500","0.0500","","-18.75%"
"03/19/2012","0.1600","0.1500","0.2100","0.1300","","6.67%"
"03/16/2012","0.1500","0.1500","0.1600","0.0700","","7.14%"
"03/15/2012","0.1400","0.1400","0.1500","0.1100","","0.00%"
"03/14/2012","0.1400","0.1400","0.1500","0.1100","","0.00%"
"03/13/2012","0.1400","0.1400","0.1400","0.1000","","7.69%"
"03/12/2012","0.1300","0.1300","0.1500","0.0900","","0.00%"
"03/09/2012","0.1300","0.1300","0.1300","0.0500","","0.00%"
"03/08/2012","0.1300","0.1300","0.1500","0.0500","","8.33%"
"03/07/2012","0.1200","0.1200","0.1500","0.0700","","0.00%"
"03/06/2012","0.1200","0.1200","0.1500","0.0700","","0.00%"
"03/05/2012","0.1200","0.1200","0.1300","0.0800","","0.00%"
"03/02/2012","0.1200","0.1200","0.1200","0.0700","","0.00%"
"03/01/2012","0.1200","0.1200","0.1200","0.0700","","-20.00%"
"02/29/2012","0.1500","0.1200","0.1500","0.0500","","36.36%"
"02/28/2012","0.1100","0.1100","0.2200","0.0600","","10.00%"
"02/27/2012","0.1000","0.1100","0.1100","0.1100","","-9.09%"
"02/24/2012","0.1100","0.1100","0.1100","0.0600","","10.00%"
"02/23/2012","0.1000","0.1000","0.1500","0.0700","","0.00%"
"02/22/2012","0.1000","0.1000","0.2100","0.0600","","-64.29%"
"02/21/2012","0.2800","0.1000","0.2800","0.0500","","154.55%"
"02/17/2012","0.1100","0.1100","0.1200","0.0500","","0.00%"
"02/16/2012","0.1100","0.1200","0.1600","0.0500","","-15.38%"
"02/15/2012","0.1300","0.1300","0.2300","0.0500","","8.33%"
"02/14/2012","0.1200","0.1200","0.2300","0.0900","","0.00%"
"02/13/2012","0.1200","0.1200","0.3125","0.1000","","0.00%"
"02/10/2012","0.1200","0.1200","0.1800","0.0600","","20.00%"
"02/09/2012","0.1000","0.1000","0.2000","0.0900","","0.00%"
"02/08/2012","0.1000","0.1000","0.1500","0.0900","","0.00%"
"02/07/2012","0.1000","0.1000","0.1500","0.0900","","0.00%"
"02/06/2012","0.1000","0.1000","0.1500","0.0800","","-9.09%"
"02/03/2012","0.1100","0.1100","0.2800","0.0600","","10.00%"
"02/02/2012","0.1000","0.1000","0.3125","0.1000","","42.86%"
"02/01/2012","0.0700","0.1000","0.3125","0.1000","","0.00%"
"01/31/2012","0.0700","0.1000","0.1500","0.0700","","-12.50%"
"01/30/2012","0.0800","0.0800","0.1500","0.0600","","0.00%"
"01/27/2012","0.0800","0.0800","0.2100","0.0700","","0.00%"
"01/26/2012","0.0800","0.0800","0.2100","0.0700","","0.00%"
"01/25/2012","0.0800","0.0800","0.1500","0.0700","","0.00%"
"01/24/2012","0.0800","0.0800","0.1500","0.0600","","0.00%"
"01/23/2012","0.0800","0.0800","0.1500","0.0700","","0.00%"
"01/20/2012","0.0800","0.0800","0.1500","0.0500","","0.00%"
"01/19/2012","0.0800","0.0800","0.1500","0.0500","","0.00%"
"01/18/2012","0.0800","0.0800","0.1500","0.0500","","14.29%"
"01/17/2012","0.0700","0.0700","0.1500","0.0500","","0.00%"
"01/13/2012","0.0700","0.0700","0.1500","0.0300","","0.00%"
"01/12/2012","0.0700","0.0700","0.1500","0.0500","","0.00%"
"01/11/2012","0.0700","0.0700","0.1500","0.0400","","0.00%"
"01/10/2012","0.0700","0.0700","0.1500","0.0300","","0.00%"
"01/09/2012","0.0700","0.0700","0.1500","0.0400","","0.00%"
"01/06/2012","0.0700","0.0700","0.1500","0.0300","","0.00%"
"01/05/2012","0.0700","0.0700","0.1500","0.0400","","0.00%"
"01/04/2012","0.0700","0.0700","0.1500","0.0400","","0.00%"
"01/03/2012","0.0700","0.0700","0.1500","0.0400","","75.00%"
"12/30/2011","0.0400","0.0400","0.1500","0.0100","","-42.86%"
"12/29/2011","0.0700","0.0700","0.1500","0.0400","","0.00%"
"12/28/2011","0.0700","0.0700","0.1500","0.0400","","75.00%"
"12/27/2011","0.0400","0.0700","0.0700","0.0400","","-42.86%"
"12/23/2011","0.0700","0.0700","0.1500","0.0400","","0.00%"
"12/22/2011","0.0700","0.0700","0.1500","0.0400","","0.00%"
"12/21/2011","0.0700","0.0700","0.0800","0.0300","","-12.50%"
"12/20/2011","0.0800","0.0800","0.1500","0.0300","","14.29%"
"12/19/2011","0.0700","0.0700","0.1500","0.0400","","0.00%"
"12/16/2011","0.0700","0.0700","0.1500","0.0300","","16.67%"
"12/15/2011","0.0600","0.0700","0.1500","0.0400","","-14.29%"
"12/14/2011","0.0700","0.0700","0.1500","0.0500","","16.67%"
"12/13/2011","0.0600","0.0700","0.1500","0.0400","","-14.29%"
"12/12/2011","0.0700","0.0700","0.1500","0.0400","","0.00%"
"12/09/2011","0.0700","0.0700","0.1500","0.0400","","-12.50%"
"12/08/2011","0.0800","0.0800","0.0800","0.0200","","0.00%"
"12/07/2011","0.0800","0.0800","0.1800","0.0400","","0.00%"
"12/06/2011","0.0800","0.0800","0.1800","0.0400","","33.33%"
"12/05/2011","0.0600","0.0800","0.0800","0.0400","","-14.29%"
"12/02/2011","0.0700","0.0700","0.1200","0.0600","","16.67%"
"12/01/2011","0.0600","0.0800","0.1200","0.0400","","-25.00%"
"11/30/2011","0.0800","0.0800","0.2500","0.0500","","0.00%"
"11/29/2011","0.0800","0.0800","0.1200","0.0300","","14.29%"
"11/28/2011","0.0700","0.0800","0.1200","0.0400","","0.00%"
"11/25/2011","0.0700","0.0700","0.1000","0.0700","","-12.50%"
"11/23/2011","0.0800","0.0800","0.1200","0.0500","","0.00%"
"11/22/2011","0.0800","0.0800","0.0800","0.0400","","0.00%"
"11/21/2011","0.0800","0.0800","0.1200","0.0400","","33.33%"
"11/18/2011","0.0600","0.0800","0.1000","0.0600","","-25.00%"
"11/17/2011","0.0800","0.0800","0.1200","0.0400","","33.33%"
"11/16/2011","0.0600","0.0800","0.1100","0.0400","","-25.00%"
"11/15/2011","0.0800","0.1000","0.1300","0.0500","","14.29%"
"11/14/2011","0.0700","0.0700","0.1000","0.0400","","0.00%"
"11/10/2011","0.0700","0.0700","0.1000","0.0500","","0.00%"
"11/09/2011","0.0700","0.0700","0.1000","0.0400","","0.00%"
"11/08/2011","0.0700","0.0700","0.1000","0.0400","","0.00%"
"11/07/2011","0.0700","0.0700","0.1000","0.0400","","0.00%"
"11/04/2011","0.0700","0.0700","0.1000","0.0700","","-12.50%"
"11/03/2011","0.0800","0.0800","0.1000","0.0600","","0.00%"
"11/02/2011","0.0800","0.0800","0.1000","0.0600","","0.00%"
"11/01/2011","0.0800","0.0800","0.1000","0.0600","","0.00%"
"10/31/2011","0.0800","0.0800","0.0800","0.0400","","14.29%"
"10/28/2011","0.0700","0.0700","0.1000","0.0600","","0.00%"
"10/27/2011","0.0700","0.0700","0.1000","0.0600","","0.00%"
"10/26/2011","0.0700","0.0700","0.1000","0.0600","","-12.50%"
"10/25/2011","0.0800","0.0800","0.0800","0.0400","","33.33%"
"10/24/2011","0.0600","0.0600","0.1000","0.0400","","-25.00%"
"10/21/2011","0.0800","0.0800","0.0800","0.0400","","0.00%"
"10/20/2011","0.0800","0.0800","0.1200","0.0400","","0.00%"
"10/19/2011","0.0800","0.0800","0.1200","0.0400","","14.29%"
"10/18/2011","0.0700","0.0800","0.1000","0.0700","","-12.50%"
"10/17/2011","0.0800","0.0800","0.1200","0.0400","","0.00%"
"10/14/2011","0.0800","0.0800","0.1200","0.0400","","0.00%"
"10/13/2011","0.0800","0.0800","0.1200","0.0400","","33.33%"
"10/12/2011","0.0600","0.0800","0.1800","0.0400","","-25.00%"
"10/11/2011","0.0800","0.0800","0.0800","0.0800","","14.29%"
"10/10/2011","0.0700","0.0800","0.1000","0.0700","","-12.50%"
"10/07/2011","0.0800","0.0800","0.0800","0.0400","","0.00%"
"10/06/2011","0.0800","0.0800","0.1200","0.0400","","0.00%"
"10/05/2011","0.0800","0.0800","0.1200","0.0300","","0.00%"
"10/04/2011","0.0800","0.0800","0.1200","0.0400","","0.00%"
"10/03/2011","0.0800","0.0800","0.2000","0.0400","","0.00%"
"09/30/2011","0.0800","0.0800","0.0800","0.0800","","0.00%"
"09/29/2011","0.0800","0.1000","0.1400","0.0300","","-20.00%"
"09/28/2011","0.1000","0.1000","0.1400","0.0300","","0.00%"
"09/27/2011","0.1000","0.1000","0.1000","0.1300","","0.00%"
"09/26/2011","0.1000","0.1000","0.1000","0.1000","","0.00%"
"09/23/2011","0.1000","0.1000","0.1200","0.0400","","0.00%"
"09/22/2011","0.1000","0.1000","0.1400","0.0400","","0.00%"
"09/21/2011","0.1000","0.1000","0.1400","0.0400","","-16.67%"
"09/20/2011","0.1200","0.1200","0.1400","0.0400","","0.00%"
"09/19/2011","0.1200","0.1200","0.1400","0.1200","","0.00%"
"09/16/2011","0.1200","0.1200","0.1400","0.0400","","0.00%"
"09/15/2011","0.1200","0.1200","0.1400","0.0400","","9.09%"
"09/14/2011","0.1100","0.1100","0.1400","0.1100","","-8.33%"
"09/13/2011","0.1200","0.1200","0.1400","0.0300","","20.00%"
"09/12/2011","0.1000","0.1200","0.1300","0.1000","","-16.67%"
"09/09/2011","0.1200","0.1200","0.1800","0.0400","","9.09%"
"09/08/2011","0.1100","0.1200","0.1400","0.1100","","-15.38%"
"09/07/2011","0.1300","0.1300","0.1400","0.0400","","0.00%"
"09/06/2011","0.1300","0.1300","0.1400","0.0400","","8.33%"
"09/02/2011","0.1200","0.1200","0.1400","0.0300","","100.00%"
"09/01/2011","0.0600","0.1300","0.1400","0.0300","","-40.00%"
"08/31/2011","0.1000","0.1200","0.1600","0.0300","","0.00%"
"08/30/2011","0.1000","0.1200","0.1300","0.1000","","-16.67%"
"08/29/2011","0.1200","0.1200","0.1400","0.0400","","0.00%"
"08/26/2011","0.1200","0.1200","0.1400","0.0400","","50.00%"
"08/25/2011","0.0800","0.1200","0.1300","0.1000","","-20.00%"
"08/24/2011","0.1000","0.1200","0.1300","0.1000","","0.00%"
"08/23/2011","0.1000","0.1200","0.1500","0.0300","","-16.67%"
"08/22/2011","0.1200","0.1200","0.1300","0.0400","","0.00%"
"08/19/2011","0.1200","0.1200","0.1500","0.0300","","0.00%"
"08/18/2011","0.1200","0.1200","0.1500","0.0400","","0.00%"
"08/17/2011","0.1200","0.1200","0.1400","0.0400","","0.00%"
"08/16/2011","0.1200","0.1200","0.1400","0.0400","","-33.33%"
"08/15/2011","0.1800","0.1700","0.1700","0.0700","","28.57%"
"08/12/2011","0.1400","0.1400","0.1400","0.1300","","27.27%"
"08/11/2011","0.1100","0.1300","0.1100","0.1200","","-21.43%"
"08/10/2011","0.1400","0.1300","0.1300","0.0400","","16.67%"
"08/09/2011","0.1200","0.1200","0.1200","0.0500","","-7.69%"
"08/08/2011","0.1300","0.1300","0.1300","0.0500","","30.00%"
"08/05/2011","0.1000","0.1000","0.1200","0.0100","","0.00%"
"08/04/2011","0.1000","0.1200","0.1300","0.0500","","-23.08%"
"08/03/2011","0.1300","0.1500","0.1500","0.0700","","0.00%"
"08/02/2011","0.1300","0.2200","0.2200","0.1000","","-23.53%"
"08/01/2011","0.1700","0.1500","0.3125","0.0100","","54.55%"
"07/29/2011","0.1100","0.1100","0.1600","0.0100","","10.00%"
"07/28/2011","0.1000","0.1100","0.1100","0.0400","","0.00%"
"07/27/2011","0.1000","0.1000","0.1100","0.0400","","100.00%"
"07/26/2011","0.0500","0.1000","0.1000","0.0100","","-50.00%"
"07/25/2011","0.1000","0.1000","0.1000","0.0300","","0.00%"
"07/22/2011","0.1000","0.1000","0.1000","0.0200","","66.67%"
"07/21/2011","0.0600","0.1000","0.1000","0.0600","","-33.33%"
"07/20/2011","0.0900","0.0900","0.1000","0.0300","","-10.00%"
"07/19/2011","0.1000","0.1000","0.1000","0.0300","","0.00%"
"07/18/2011","0.1000","0.1000","0.1000","0.0300","","25.00%"
"07/15/2011","0.0800","0.1000","0.1000","0.0300","","0.00%"
"07/14/2011","0.0800","0.1000","0.1000","0.0300","","-11.11%"
"07/13/2011","0.0900","0.0900","0.1000","0.0300","","12.50%"
"07/12/2011","0.0800","0.1000","0.0900","0.0800","","0.00%"
"07/11/2011","0.0800","0.1000","0.1000","0.0200","","0.00%"
"07/08/2011","0.0800","0.1000","0.1300","0.0400","","0.00%"
"07/07/2011","0.0800","0.1000","0.1300","0.0400","","0.00%"
"07/06/2011","0.0800","0.1000","0.1000","0.0400","","-11.11%"
"07/05/2011","0.0900","0.1000","0.1000","0.0400","","0.00%"
"07/01/2011","0.0900","0.1000","0.1000","0.0500","","350.00%"
"06/30/2011","0.0200","0.0200","0.1200","0.0200","","-60.00%"
"06/29/2011","0.0500","0.1000","0.1300","0.0400","","-44.44%"
"06/28/2011","0.0900","0.1000","0.1500","0.0500","","0.00%"
"06/27/2011","0.0900","0.1000","0.1500","0.0500","","12.50%"
"06/24/2011","0.0800","0.1000","0.1400","0.0500","","0.00%"
