"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2011","2,282.84","2,282.84","2,282.84","2,282.84","","0.50%"
"05/11/2011","2,271.47","2,271.47","2,271.47","2,271.47","","-1.06%"
"05/10/2011","2,295.72","2,295.72","2,295.72","2,295.72","","0.81%"
"05/09/2011","2,277.30","2,277.30","2,277.30","2,277.30","","0.46%"
"05/06/2011","2,266.97","2,266.97","2,266.97","2,266.97","","0.39%"
"05/05/2011","2,258.08","2,258.08","2,258.08","2,258.08","","-0.90%"
"05/04/2011","2,278.63","2,278.63","2,278.63","2,278.63","","-0.67%"
"05/03/2011","2,293.95","2,293.95","2,293.95","2,293.95","","-0.34%"
"05/02/2011","2,301.72","2,301.72","2,301.72","2,301.72","","-0.18%"
"04/29/2011","2,305.76","2,305.76","2,305.76","2,305.76","","0.23%"
"04/28/2011","2,300.46","2,300.46","2,300.46","2,300.46","","0.36%"
"04/27/2011","2,292.13","2,292.13","2,292.13","2,292.13","","0.64%"
"04/26/2011","2,277.51","2,277.51","2,277.51","2,277.51","","0.90%"
"04/25/2011","2,257.24","2,257.24","2,257.24","2,257.24","","-0.16%"
"04/21/2011","2,260.84","2,260.84","2,260.84","2,260.84","","0.53%"
"04/20/2011","2,248.90","2,248.90","2,248.90","2,248.90","","1.35%"
"04/19/2011","2,218.86","2,218.86","2,218.86","2,218.86","","0.58%"
"04/18/2011","2,206.15","2,206.15","2,206.15","2,206.15","","-1.10%"
"04/15/2011","2,230.70","2,230.70","2,230.70","2,230.70","","0.39%"
"04/14/2011","2,221.99","2,221.99","2,221.99","2,221.99","","0.01%"
"04/13/2011","2,221.77","2,221.77","2,221.77","2,221.77","","0.03%"
"04/12/2011","2,221.12","2,221.12","2,221.12","2,221.12","","-0.78%"
"04/11/2011","2,238.51","2,238.51","2,238.51","2,238.51","","-0.28%"
"04/08/2011","2,244.74","2,244.74","2,244.74","2,244.74","","-0.40%"
"04/07/2011","2,253.76","2,253.76","2,253.76","2,253.76","","-0.15%"
"04/06/2011","2,257.11","2,257.11","2,257.11","2,257.11","","0.26%"
"04/05/2011","2,251.26","2,251.26","2,251.26","2,251.26","","-0.02%"
"04/04/2011","2,251.64","2,251.64","2,251.64","2,251.64","","0.05%"
"04/01/2011","2,250.58","2,250.58","2,250.58","2,250.58","","0.50%"
"03/31/2011","2,239.44","2,239.44","2,239.44","2,239.44","","-0.18%"
"03/30/2011","2,243.55","2,243.55","2,243.55","2,243.55","","0.68%"
"03/29/2011","2,228.41","2,228.41","2,228.41","2,228.41","","0.73%"
"03/28/2011","2,212.32","2,212.32","2,212.32","2,212.32","","-0.27%"
"03/25/2011","2,218.42","2,218.42","2,218.42","2,218.42","","0.32%"
"03/24/2011","2,211.42","2,211.42","2,211.42","2,211.42","","0.93%"
"03/23/2011","2,190.96","2,190.96","2,190.96","2,190.96","","0.29%"
"03/22/2011","2,184.57","2,184.57","2,184.57","2,184.57","","-0.34%"
"03/21/2011","2,192.09","2,192.09","2,192.09","2,192.09","","1.50%"
"03/18/2011","2,159.69","2,159.69","2,159.69","2,159.69","","0.43%"
"03/17/2011","2,150.43","2,150.43","2,150.43","2,150.43","","1.34%"
"03/16/2011","2,121.94","2,121.94","2,121.94","2,121.94","","-1.95%"
"03/15/2011","2,164.06","2,164.06","2,164.06","2,164.06","","-1.12%"
"03/14/2011","2,188.56","2,188.56","2,188.56","2,188.56","","-0.60%"
"03/11/2011","2,201.81","2,201.81","2,201.81","2,201.81","","0.74%"
"03/10/2011","2,185.65","2,185.65","2,185.65","2,185.65","","-1.89%"
"03/09/2011","2,227.70","2,227.70","2,227.70","2,227.70","","-0.12%"
"03/08/2011","2,230.40","2,230.40","2,230.40","2,230.40","","0.91%"
"03/07/2011","2,210.26","2,210.26","2,210.26","2,210.26","","-0.83%"
"03/04/2011","2,228.78","2,228.78","2,228.78","2,228.78","","-0.74%"
"03/03/2011","2,245.33","2,245.33","2,245.33","2,245.33","","1.73%"
"03/02/2011","2,207.24","2,207.24","2,207.24","2,207.24","","0.18%"
"03/01/2011","2,203.31","2,203.31","2,203.31","2,203.31","","-1.57%"
"02/28/2011","2,238.55","2,238.55","2,238.55","2,238.55","","0.56%"
"02/25/2011","2,226.05","2,226.05","2,226.05","2,226.05","","1.08%"
"02/24/2011","2,202.23","2,202.23","2,202.23","2,202.23","","-0.08%"
"02/23/2011","2,203.89","2,203.89","2,203.89","2,203.89","","-0.61%"
"02/22/2011","2,217.35","2,217.35","2,217.35","2,217.35","","-2.05%"
"02/18/2011","2,263.79","2,263.79","2,263.79","2,263.79","","0.19%"
"02/17/2011","2,259.42","2,259.42","2,259.42","2,259.42","","0.32%"
"02/16/2011","2,252.30","2,252.30","2,252.30","2,252.30","","0.64%"
"02/15/2011","2,237.90","2,237.90","2,237.90","2,237.90","","-0.31%"
"02/14/2011","2,244.89","2,244.89","2,244.89","2,244.89","","0.26%"
"02/11/2011","2,239.08","2,239.08","2,239.08","2,239.08","","0.56%"
"02/10/2011","2,226.51","2,226.51","2,226.51","2,226.51","","0.08%"
"02/09/2011","2,224.64","2,224.64","2,224.64","2,224.64","","-0.27%"
"02/08/2011","2,230.59","2,230.59","2,230.59","2,230.59","","0.45%"
"02/07/2011","2,220.60","2,220.60","2,220.60","2,220.60","","0.63%"
"02/04/2011","2,206.80","2,206.80","2,206.80","2,206.80","","0.29%"
"02/03/2011","2,200.42","2,200.42","2,200.42","2,200.42","","0.25%"
"02/02/2011","2,194.94","2,194.94","2,194.94","2,194.94","","-0.25%"
"02/01/2011","2,200.54","2,200.54","2,200.54","2,200.54","","1.67%"
"01/31/2011","2,164.40","2,164.40","2,164.40","2,164.40","","0.77%"
"01/28/2011","2,147.95","2,147.95","2,147.95","2,147.95","","-1.78%"
"01/27/2011","2,186.93","2,186.93","2,186.93","2,186.93","","0.23%"
"01/26/2011","2,181.92","2,181.92","2,181.92","2,181.92","","0.43%"
"01/25/2011","2,172.67","2,172.67","2,172.67","2,172.67","","0.03%"
"01/24/2011","2,172.03","2,172.03","2,172.03","2,172.03","","0.58%"
"01/21/2011","2,159.43","2,159.43","2,159.43","2,159.43","","0.24%"
"01/20/2011","2,154.18","2,154.18","2,154.18","2,154.18","","-0.13%"
"01/19/2011","2,156.97","2,156.97","2,156.97","2,156.97","","-1.00%"
"01/18/2011","2,178.72","2,178.72","2,178.72","2,178.72","","0.14%"
"01/14/2011","2,175.68","2,175.68","2,175.68","2,175.68","","0.74%"
"01/13/2011","2,159.66","2,159.66","2,159.66","2,159.66","","-0.17%"
"01/12/2011","2,163.35","2,163.35","2,163.35","2,163.35","","0.91%"
"01/11/2011","2,143.82","2,143.82","2,143.82","2,143.82","","0.37%"
"01/10/2011","2,135.86","2,135.86","2,135.86","2,135.86","","-0.14%"
"01/07/2011","2,138.81","2,138.81","2,138.81","2,138.81","","-0.18%"
"01/06/2011","2,142.76","2,142.76","2,142.76","2,142.76","","-0.17%"
"01/05/2011","2,146.50","2,146.50","2,146.50","2,146.50","","0.51%"
"01/04/2011","2,135.53","2,135.53","2,135.53","2,135.53","","-0.13%"
"01/03/2011","2,138.30","2,138.30","2,138.30","2,138.30","","1.14%"
"12/31/2010","2,114.29","2,114.29","2,114.29","2,114.29","","-0.02%"
"12/30/2010","2,114.70","2,114.70","2,114.70","2,114.70","","-0.15%"
"12/29/2010","2,117.83","2,117.83","2,117.83","2,117.83","","0.12%"
"12/28/2010","2,115.32","2,115.32","2,115.32","2,115.32","","0.08%"
"12/27/2010","2,113.67","2,113.67","2,113.67","2,113.67","","0.06%"
"12/23/2010","2,112.37","2,112.37","2,112.37","2,112.37","","-0.16%"
"12/22/2010","2,115.69","2,115.69","2,115.69","2,115.69","","0.35%"
"12/21/2010","2,108.26","2,108.26","2,108.26","2,108.26","","0.62%"
"12/20/2010","2,095.32","2,095.32","2,095.32","2,095.32","","0.26%"
"12/17/2010","2,089.95","2,089.95","2,089.95","2,089.95","","0.08%"
"12/16/2010","2,088.19","2,088.19","2,088.19","2,088.19","","0.62%"
"12/15/2010","2,075.29","2,075.29","2,075.29","2,075.29","","-0.51%"
"12/14/2010","2,085.93","2,085.93","2,085.93","2,085.93","","0.09%"
"12/13/2010","2,084.00","2,084.00","2,084.00","2,084.00","","0.02%"
"12/10/2010","2,083.57","2,083.57","2,083.57","2,083.57","","0.60%"
"12/09/2010","2,071.12","2,071.12","2,071.12","2,071.12","","0.39%"
"12/08/2010","2,063.03","2,063.03","2,063.03","2,063.03","","0.40%"
"12/07/2010","2,054.89","2,054.89","2,054.89","2,054.89","","0.05%"
"12/06/2010","2,053.80","2,053.80","2,053.80","2,053.80","","-0.13%"
"12/03/2010","2,056.40","2,056.40","2,056.40","2,056.40","","0.26%"
"12/02/2010","2,050.96","2,050.96","2,050.96","2,050.96","","1.28%"
"12/01/2010","2,024.97","2,024.97","2,024.97","2,024.97","","2.18%"
"11/30/2010","1,981.84","1,981.84","1,981.84","1,981.84","","-0.60%"
"11/29/2010","1,993.83","1,993.83","1,993.83","1,993.83","","-0.11%"
"11/26/2010","1,996.03","1,996.03","1,996.03","1,996.03","","-0.72%"
"11/24/2010","2,010.56","2,010.56","2,010.56","2,010.56","","1.50%"
"11/23/2010","1,980.89","1,980.89","1,980.89","1,980.89","","-1.42%"
"11/22/2010","2,009.52","2,009.52","2,009.52","2,009.52","","-0.15%"
"11/19/2010","2,012.59","2,012.59","2,012.59","2,012.59","","0.26%"
"11/18/2010","2,007.38","2,007.38","2,007.38","2,007.38","","1.54%"
"11/17/2010","1,977.00","1,977.00","1,977.00","1,977.00","","0.04%"
"11/16/2010","1,976.26","1,976.26","1,976.26","1,976.26","","-1.59%"
"11/15/2010","2,008.25","2,008.25","2,008.25","2,008.25","","-0.12%"
"11/12/2010","2,010.57","2,010.57","2,010.57","2,010.57","","-1.18%"
"11/11/2010","2,034.48","2,034.48","2,034.48","2,034.48","","-0.42%"
"11/10/2010","2,043.16","2,043.16","2,043.16","2,043.16","","0.46%"
"11/09/2010","2,033.85","2,033.85","2,033.85","2,033.85","","-0.77%"
"11/08/2010","2,049.69","2,049.69","2,049.69","2,049.69","","-0.20%"
"11/05/2010","2,053.77","2,053.77","2,053.77","2,053.77","","0.40%"
"11/04/2010","2,045.62","2,045.62","2,045.62","2,045.62","","1.95%"
"11/03/2010","2,006.58","2,006.58","2,006.58","2,006.58","","0.39%"
"11/02/2010","1,998.86","1,998.86","1,998.86","1,998.86","","0.78%"
"11/01/2010","1,983.47","1,983.47","1,983.47","1,983.47","","0.10%"
"10/29/2010","1,981.59","1,981.59","1,981.59","1,981.59","","-0.04%"
"10/28/2010","1,982.45","1,982.45","1,982.45","1,982.45","","0.12%"
"10/27/2010","1,980.05","1,980.05","1,980.05","1,980.05","","-0.26%"
"10/26/2010","1,985.13","1,985.13","1,985.13","1,985.13","","0.00%"
"10/25/2010","1,985.11","1,985.11","1,985.11","1,985.11","","0.22%"
"10/22/2010","1,980.83","1,980.83","1,980.83","1,980.83","","0.24%"
"10/21/2010","1,976.12","1,976.12","1,976.12","1,976.12","","0.18%"
"10/20/2010","1,972.51","1,972.51","1,972.51","1,972.51","","1.07%"
"10/19/2010","1,951.67","1,951.67","1,951.67","1,951.67","","-1.59%"
"10/18/2010","1,983.17","1,983.17","1,983.17","1,983.17","","0.73%"
"10/15/2010","1,968.87","1,968.87","1,968.87","1,968.87","","0.20%"
"10/14/2010","1,964.90","1,964.90","1,964.90","1,964.90","","-0.36%"
"10/13/2010","1,972.08","1,972.08","1,972.08","1,972.08","","0.72%"
"10/12/2010","1,957.92","1,957.92","1,957.92","1,957.92","","0.38%"
"10/11/2010","1,950.47","1,950.47","1,950.47","1,950.47","","0.01%"
"10/08/2010","1,950.18","1,950.18","1,950.18","1,950.18","","0.61%"
"10/07/2010","1,938.31","1,938.31","1,938.31","1,938.31","","-0.16%"
"10/06/2010","1,941.50","1,941.50","1,941.50","1,941.50","","-0.02%"
"10/05/2010","1,941.82","1,941.82","1,941.82","1,941.82","","2.09%"
"10/04/2010","1,902.15","1,902.15","1,902.15","1,902.15","","-0.80%"
"10/01/2010","1,917.42","1,917.42","1,917.42","1,917.42","","0.44%"
"09/30/2010","1,908.95","1,908.95","1,908.95","1,908.95","","-0.31%"
"09/29/2010","1,914.84","1,914.84","1,914.84","1,914.84","","-0.25%"
"09/28/2010","1,919.59","1,919.59","1,919.59","1,919.59","","0.50%"
"09/27/2010","1,909.98","1,909.98","1,909.98","1,909.98","","-0.57%"
"09/24/2010","1,920.84","1,920.84","1,920.84","1,920.84","","2.12%"
"09/23/2010","1,880.97","1,880.97","1,880.97","1,880.97","","-0.83%"
"09/22/2010","1,896.77","1,896.77","1,896.77","1,896.77","","-0.47%"
"09/21/2010","1,905.74","1,905.74","1,905.74","1,905.74","","-0.25%"
"09/20/2010","1,910.60","1,910.60","1,910.60","1,910.60","","1.52%"
"09/17/2010","1,881.93","1,881.93","1,881.93","1,881.93","","0.08%"
"09/16/2010","1,880.37","1,880.37","1,880.37","1,880.37","","-0.02%"
"09/15/2010","1,880.74","1,880.74","1,880.74","1,880.74","","0.36%"
"09/14/2010","1,874.07","1,874.07","1,874.07","1,874.07","","-0.07%"
"09/13/2010","1,875.41","1,875.41","1,875.41","1,875.41","","1.15%"
"09/10/2010","1,854.10","1,854.10","1,854.10","1,854.10","","0.49%"
"09/09/2010","1,845.09","1,845.09","1,845.09","1,845.09","","0.48%"
"09/08/2010","1,836.21","1,836.21","1,836.21","1,836.21","","0.67%"
"09/07/2010","1,824.05","1,824.05","1,824.05","1,824.05","","-1.14%"
"09/03/2010","1,845.10","1,845.10","1,845.10","1,845.10","","1.32%"
"09/02/2010","1,820.98","1,820.98","1,820.98","1,820.98","","0.92%"
"09/01/2010","1,804.46","1,804.46","1,804.46","1,804.46","","2.96%"
"08/31/2010","1,752.55","1,752.55","1,752.55","1,752.55","","0.04%"
"08/30/2010","1,751.79","1,751.79","1,751.79","1,751.79","","-1.45%"
"08/27/2010","1,777.60","1,777.60","1,777.60","1,777.60","","1.69%"
"08/26/2010","1,748.14","1,748.14","1,748.14","1,748.14","","-0.77%"
"08/25/2010","1,761.62","1,761.62","1,761.62","1,761.62","","0.34%"
"08/24/2010","1,755.65","1,755.65","1,755.65","1,755.65","","-1.45%"
"08/23/2010","1,781.47","1,781.47","1,781.47","1,781.47","","-0.40%"
"08/20/2010","1,788.67","1,788.67","1,788.67","1,788.67","","-0.37%"
"08/19/2010","1,795.24","1,795.24","1,795.24","1,795.24","","-1.69%"
"08/18/2010","1,826.14","1,826.14","1,826.14","1,826.14","","0.16%"
"08/17/2010","1,823.18","1,823.18","1,823.18","1,823.18","","1.25%"
"08/16/2010","1,800.70","1,800.70","1,800.70","1,800.70","","0.02%"
"08/13/2010","1,800.39","1,800.39","1,800.39","1,800.39","","-0.40%"
"08/12/2010","1,807.61","1,807.61","1,807.61","1,807.61","","-0.52%"
"08/11/2010","1,817.13","1,817.13","1,817.13","1,817.13","","-2.77%"
"08/10/2010","1,868.88","1,868.88","1,868.88","1,868.88","","-0.59%"
"08/09/2010","1,880.06","1,880.06","1,880.06","1,880.06","","0.55%"
"08/06/2010","1,869.77","1,869.77","1,869.77","1,869.77","","-0.36%"
"08/05/2010","1,876.51","1,876.51","1,876.51","1,876.51","","-0.12%"
"08/04/2010","1,878.81","1,878.81","1,878.81","1,878.81","","0.64%"
"08/03/2010","1,866.87","1,866.87","1,866.87","1,866.87","","-0.48%"
"08/02/2010","1,875.84","1,875.84","1,875.84","1,875.84","","2.20%"
"07/30/2010","1,835.40","1,835.40","1,835.40","1,835.40","","0.01%"
"07/29/2010","1,835.29","1,835.29","1,835.29","1,835.29","","-0.40%"
"07/28/2010","1,842.66","1,842.66","1,842.66","1,842.66","","-0.69%"
"07/27/2010","1,855.39","1,855.39","1,855.39","1,855.39","","-0.11%"
"07/26/2010","1,857.34","1,857.34","1,857.34","1,857.34","","1.12%"
"07/23/2010","1,836.75","1,836.75","1,836.75","1,836.75","","0.82%"
"07/22/2010","1,821.76","1,821.76","1,821.76","1,821.76","","2.25%"
"07/21/2010","1,781.60","1,781.60","1,781.60","1,781.60","","-1.27%"
"07/20/2010","1,804.48","1,804.48","1,804.48","1,804.48","","1.14%"
"07/19/2010","1,784.06","1,784.06","1,784.06","1,784.06","","0.60%"
"07/16/2010","1,773.43","1,773.43","1,773.43","1,773.43","","-2.88%"
"07/15/2010","1,826.00","1,826.00","1,826.00","1,826.00","","0.12%"
"07/14/2010","1,823.82","1,823.82","1,823.82","1,823.82","","-0.01%"
"07/13/2010","1,824.07","1,824.07","1,824.07","1,824.07","","1.55%"
"07/12/2010","1,796.30","1,796.30","1,796.30","1,796.30","","0.08%"
"07/09/2010","1,794.94","1,794.94","1,794.94","1,794.94","","0.72%"
"07/08/2010","1,782.10","1,782.10","1,782.10","1,782.10","","0.94%"
"07/07/2010","1,765.42","1,765.42","1,765.42","1,765.42","","3.18%"
"07/06/2010","1,710.97","1,710.97","1,710.97","1,710.97","","0.54%"
"07/02/2010","1,701.86","1,701.86","1,701.86","1,701.86","","-0.46%"
"07/01/2010","1,709.77","1,709.77","1,709.77","1,709.77","","-0.32%"
"06/30/2010","1,715.23","1,715.23","1,715.23","1,715.23","","-1.00%"
"06/29/2010","1,732.55","1,732.55","1,732.55","1,732.55","","-3.10%"
"06/28/2010","1,787.94","1,787.94","1,787.94","1,787.94","","-0.18%"
"06/25/2010","1,791.24","1,791.24","1,791.24","1,791.24","","0.29%"
"06/24/2010","1,786.13","1,786.13","1,786.13","1,786.13","","-1.68%"
"06/23/2010","1,816.65","1,816.65","1,816.65","1,816.65","","-0.30%"
"06/22/2010","1,822.05","1,822.05","1,822.05","1,822.05","","-1.59%"
"06/21/2010","1,851.55","1,851.55","1,851.55","1,851.55","","-0.39%"
"06/18/2010","1,858.70","1,858.70","1,858.70","1,858.70","","0.13%"
"06/17/2010","1,856.25","1,856.25","1,856.25","1,856.25","","0.14%"
"06/16/2010","1,853.62","1,853.62","1,853.62","1,853.62","","-0.05%"
"06/15/2010","1,854.61","1,854.61","1,854.61","1,854.61","","2.35%"
"06/14/2010","1,812.02","1,812.02","1,812.02","1,812.02","","-0.18%"
"06/11/2010","1,815.26","1,815.26","1,815.26","1,815.26","","0.47%"
"06/10/2010","1,806.69","1,806.69","1,806.69","1,806.69","","2.95%"
"06/09/2010","1,754.91","1,754.91","1,754.91","1,754.91","","-0.59%"
"06/08/2010","1,765.29","1,765.29","1,765.29","1,765.29","","1.11%"
"06/07/2010","1,745.87","1,745.87","1,745.87","1,745.87","","-1.35%"
"06/04/2010","1,769.72","1,769.72","1,769.72","1,769.72","","-3.44%"
"06/03/2010","1,832.72","1,832.72","1,832.72","1,832.72","","0.41%"
"06/02/2010","1,825.25","1,825.25","1,825.25","1,825.25","","2.60%"
"06/01/2010","1,778.99","1,778.99","1,778.99","1,778.99","","-1.71%"
"05/28/2010","1,809.98","1,809.98","1,809.98","1,809.98","","-1.23%"
"05/27/2010","1,832.61","1,832.61","1,832.61","1,832.61","","3.32%"
"05/26/2010","1,773.65","1,773.65","1,773.65","1,773.65","","-0.55%"
"05/25/2010","1,783.40","1,783.40","1,783.40","1,783.40","","0.04%"
"05/24/2010","1,782.77","1,782.77","1,782.77","1,782.77","","-1.29%"
"05/21/2010","1,806.05","1,806.05","1,806.05","1,806.05","","1.50%"
"05/20/2010","1,779.30","1,779.30","1,779.30","1,779.30","","-3.89%"
"05/19/2010","1,851.28","1,851.28","1,851.28","1,851.28","","-0.50%"
"05/18/2010","1,860.65","1,860.65","1,860.65","1,860.65","","-1.40%"
"05/17/2010","1,887.11","1,887.11","1,887.11","1,887.11","","0.13%"
"05/14/2010","1,884.67","1,884.67","1,884.67","1,884.67","","-1.88%"
"05/13/2010","1,920.76","1,920.76","1,920.76","1,920.76","","-1.21%"
"05/12/2010","1,944.25","1,944.25","1,944.25","1,944.25","","1.41%"
"05/11/2010","1,917.25","1,917.25","1,917.25","1,917.25","","-0.32%"
"05/10/2010","1,923.39","1,923.39","1,923.39","1,923.39","","4.40%"
"05/07/2010","1,842.32","1,842.32","1,842.32","1,842.32","","-1.53%"
"05/06/2010","1,870.95","1,870.95","1,870.95","1,870.95","","-3.22%"
"05/05/2010","1,933.25","1,933.25","1,933.25","1,933.25","","-0.62%"
"05/04/2010","1,945.37","1,945.37","1,945.37","1,945.37","","-2.38%"
"05/03/2010","1,992.87","1,992.87","1,992.87","1,992.87","","1.31%"
"04/30/2010","1,967.05","1,967.05","1,967.05","1,967.05","","-1.66%"
"04/29/2010","2,000.34","2,000.34","2,000.34","2,000.34","","1.30%"
"04/28/2010","1,974.63","1,974.63","1,974.63","1,974.63","","0.66%"
"04/27/2010","1,961.60","1,961.60","1,961.60","1,961.60","","-2.34%"
"04/26/2010","2,008.55","2,008.55","2,008.55","2,008.55","","-0.43%"
"04/23/2010","2,017.19","2,017.19","2,017.19","2,017.19","","0.71%"
"04/22/2010","2,002.93","2,002.93","2,002.93","2,002.93","","0.23%"
"04/21/2010","1,998.31","1,998.31","1,998.31","1,998.31","","-0.10%"
"04/20/2010","2,000.33","2,000.33","2,000.33","2,000.33","","0.81%"
"04/19/2010","1,984.32","1,984.32","1,984.32","1,984.32","","0.45%"
"04/16/2010","1,975.36","1,975.36","1,975.36","1,975.36","","-1.61%"
"04/15/2010","2,007.74","2,007.74","2,007.74","2,007.74","","0.08%"
"04/14/2010","2,006.06","2,006.06","2,006.06","2,006.06","","1.12%"
"04/13/2010","1,983.91","1,983.91","1,983.91","1,983.91","","0.08%"
"04/12/2010","1,982.40","1,982.40","1,982.40","1,982.40","","0.18%"
"04/09/2010","1,978.86","1,978.86","1,978.86","1,978.86","","0.67%"
"04/08/2010","1,965.72","1,965.72","1,965.72","1,965.72","","0.34%"
"04/07/2010","1,959.04","1,959.04","1,959.04","1,959.04","","-0.54%"
"04/06/2010","1,969.76","1,969.76","1,969.76","1,969.76","","0.17%"
"04/05/2010","1,966.44","1,966.44","1,966.44","1,966.44","","0.80%"
"04/01/2010","1,950.91","1,950.91","1,950.91","1,950.91","","0.75%"
"03/31/2010","1,936.48","1,936.48","1,936.48","1,936.48","","-0.33%"
"03/30/2010","1,942.81","1,942.81","1,942.81","1,942.81","","0.02%"
"03/29/2010","1,942.51","1,942.51","1,942.51","1,942.51","","0.59%"
"03/26/2010","1,931.18","1,931.18","1,931.18","1,931.18","","0.07%"
"03/25/2010","1,929.75","1,929.75","1,929.75","1,929.75","","-0.17%"
"03/24/2010","1,933.04","1,933.04","1,933.04","1,933.04","","-0.55%"
"03/23/2010","1,943.70","1,943.70","1,943.70","1,943.70","","0.73%"
"03/22/2010","1,929.64","1,929.64","1,929.64","1,929.64","","0.51%"
"03/19/2010","1,919.80","1,919.80","1,919.80","1,919.80","","-0.51%"
"03/18/2010","1,929.63","1,929.63","1,929.63","1,929.63","","-0.03%"
"03/17/2010","1,930.22","1,930.22","1,930.22","1,930.22","","0.58%"
"03/16/2010","1,919.02","1,919.02","1,919.02","1,919.02","","0.78%"
"03/15/2010","1,904.19","1,904.19","1,904.19","1,904.19","","0.05%"
"03/12/2010","1,903.29","1,903.29","1,903.29","1,903.29","","-0.02%"
"03/11/2010","1,903.68","1,903.68","1,903.68","1,903.68","","0.44%"
"03/10/2010","1,895.38","1,895.38","1,895.38","1,895.38","","0.47%"
"03/09/2010","1,886.60","1,886.60","1,886.60","1,886.60","","0.18%"
"03/08/2010","1,883.29","1,883.29","1,883.29","1,883.29","","0.00%"
"03/05/2010","1,883.28","1,883.28","1,883.28","1,883.28","","1.40%"
"03/04/2010","1,857.20","1,857.20","1,857.20","1,857.20","","0.38%"
"03/03/2010","1,850.24","1,850.24","1,850.24","1,850.24","","0.06%"
"03/02/2010","1,849.17","1,849.17","1,849.17","1,849.17","","0.23%"
"03/01/2010","1,844.87","1,844.87","1,844.87","1,844.87","","1.02%"
"02/26/2010","1,826.27","1,826.27","1,826.27","1,826.27","","0.14%"
"02/25/2010","1,823.64","1,823.64","1,823.64","1,823.64","","-0.18%"
"02/24/2010","1,826.99","1,826.99","1,826.99","1,826.99","","0.99%"
"02/23/2010","1,809.05","1,809.05","1,809.05","1,809.05","","-1.21%"
"02/22/2010","1,831.21","1,831.21","1,831.21","1,831.21","","-0.10%"
"02/19/2010","1,833.09","1,833.09","1,833.09","1,833.09","","0.23%"
"02/18/2010","1,828.81","1,828.81","1,828.81","1,828.81","","0.67%"
"02/17/2010","1,816.70","1,816.70","1,816.70","1,816.70","","0.44%"
"02/16/2010","1,808.72","1,808.72","1,808.72","1,808.72","","1.81%"
"02/12/2010","1,776.50","1,776.50","1,776.50","1,776.50","","-0.25%"
"02/11/2010","1,781.01","1,781.01","1,781.01","1,781.01","","0.98%"
"02/10/2010","1,763.69","1,763.69","1,763.69","1,763.69","","-0.20%"
"02/09/2010","1,767.18","1,767.18","1,767.18","1,767.18","","1.31%"
"02/08/2010","1,744.37","1,744.37","1,744.37","1,744.37","","-0.85%"
"02/05/2010","1,759.38","1,759.38","1,759.38","1,759.38","","0.29%"
"02/04/2010","1,754.30","1,754.30","1,754.30","1,754.30","","-3.11%"
"02/03/2010","1,810.64","1,810.64","1,810.64","1,810.64","","-0.51%"
"02/02/2010","1,819.99","1,819.99","1,819.99","1,819.99","","1.30%"
"02/01/2010","1,796.67","1,796.67","1,796.67","1,796.67","","1.43%"
"01/29/2010","1,771.40","1,771.40","1,771.40","1,771.40","","-0.98%"
"01/28/2010","1,788.97","1,788.97","1,788.97","1,788.97","","-1.17%"
"01/27/2010","1,810.21","1,810.21","1,810.21","1,810.21","","0.49%"
"01/26/2010","1,801.34","1,801.34","1,801.34","1,801.34","","-0.42%"
"01/25/2010","1,808.93","1,808.93","1,808.93","1,808.93","","0.46%"
"01/22/2010","1,800.61","1,800.61","1,800.61","1,800.61","","-2.21%"
"01/21/2010","1,841.39","1,841.39","1,841.39","1,841.39","","-1.89%"
"01/20/2010","1,876.90","1,876.90","1,876.90","1,876.90","","-1.04%"
"01/19/2010","1,896.72","1,896.72","1,896.72","1,896.72","","1.25%"
"01/15/2010","1,873.30","1,873.30","1,873.30","1,873.30","","-1.08%"
"01/14/2010","1,893.72","1,893.72","1,893.72","1,893.72","","0.24%"
"01/13/2010","1,889.10","1,889.10","1,889.10","1,889.10","","0.84%"
"01/12/2010","1,873.32","1,873.32","1,873.32","1,873.32","","-0.94%"
"01/11/2010","1,891.06","1,891.06","1,891.06","1,891.06","","0.17%"
"01/08/2010","1,887.77","1,887.77","1,887.77","1,887.77","","0.29%"
"01/07/2010","1,882.34","1,882.34","1,882.34","1,882.34","","0.41%"
"01/06/2010","1,874.73","1,874.73","1,874.73","1,874.73","","0.10%"
"01/05/2010","1,872.90","1,872.90","1,872.90","1,872.90","","0.31%"
"01/04/2010","1,867.06","1,867.06","1,867.06","1,867.06","","1.61%"
"12/31/2009","1,837.50","1,837.50","1,837.50","1,837.50","","-1.00%"
"12/30/2009","1,856.14","1,856.14","1,856.14","1,856.14","","0.03%"
"12/29/2009","1,855.61","1,855.61","1,855.61","1,855.61","","-0.12%"
"12/28/2009","1,857.89","1,857.89","1,857.89","1,857.89","","0.13%"
"12/24/2009","1,855.50","1,855.50","1,855.50","1,855.50","","0.53%"
"12/23/2009","1,845.80","1,845.80","1,845.80","1,845.80","","0.25%"
"12/22/2009","1,841.17","1,841.17","1,841.17","1,841.17","","0.36%"
"12/21/2009","1,834.59","1,834.59","1,834.59","1,834.59","","1.05%"
"12/18/2009","1,815.50","1,815.50","1,815.50","1,815.50","","0.58%"
"12/17/2009","1,804.96","1,804.96","1,804.96","1,804.96","","-1.18%"
"12/16/2009","1,826.45","1,826.45","1,826.45","1,826.45","","0.11%"
